wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
6,5,0,4,8,33,1,2,24,0.4442212240573274,185,0,4,0,0.8143698008276141,0,0,24.39237283007996,1,1,0
5,5,0,3,14,265,17,15,4,0.13791921399428617,748,0,0,1,0.6057269884267305,2,0,73.4,2,1,0
1,2,0,8,13,265,7,3,6,0,748,1,0,1,0.7445254377105708,0,0,73.4,2,0,0
7,5,0,3,32,265,17,1,5,0.4522315347026986,294,1,4,1,0.5522887848302038,0,3,0,0,0,0
3,5,0,9,78,44,8,15,3,1.8191231796460248,110,0,4,0,0,0,0,73.4,3,0,0
3,1,0,5,26,14,2,8,6,0.6099050701226618,144,0,4,1,0.8697813469004533,2,3,20.818567496868887,4,2,0
1,2,0,16,20,26,15,4,2,0.03805416678333273,748,1,4,0,0.676105868980175,2,0,1.3906762318468961,10,0,0
2,5,0,19,14,265,4,15,3,1.7306788139530127,112,1,1,1,0.10015233171988108,0,3,73.4,10,0,0
5,2,0,2,13,38,4,15,24,0,748,1,0,1,0.9037773244090561,2,3,9.600441684824842,2,1,0
26,5,0,19,78,37,0,15,24,0,748,0,4,0,0,0,0,7.6362572170168415,10,2,0
3,1,0,3,3,25,17,3,7,0.3237502818357504,748,0,0,0,0.8933872366989131,0,0,21.32533814219717,2,2,0
26,5,0,11,78,265,10,4,3,0,748,0,4,0,0,0,0,73.4,10,2,0
8,5,0,9,78,265,11,2,7,0,748,1,0,0,0.39867348725345825,0,3,73.4,3,2,0
26,1,0,0,78,265,17,3,1,1.6647167642796115,142,1,1,1,0,0,3,13.468564182804707,2,0,0
26,1,0,19,13,39,17,2,24,1.7607741242925061,142,0,4,0,0.1343359547601937,0,3,73.4,1,1,0
7,5,0,2,10,265,1,15,0,0.10423873684678578,84,0,4,0,0.9686754385755562,2,3,14.736453288077096,10,0,0
2,1,0,19,6,35,2,15,2,0.3719073918147098,205,1,0,0,0.7980739920110138,0,3,33.25784119592569,5,2,0
2,2,0,6,11,28,1,15,0,1.7717876345539747,748,1,1,0,0.5958503687620589,2,0,11.560849461495122,2,1,0
2,2,0,2,78,42,3,2,24,1.837759186041964,748,0,4,0,0.1633048979386447,0,0,8.617745398817812,10,4,0
12,5,0,8,24,47,7,1,9,0.6087352208850101,212,1,0,1,0.3185963012757786,0,3,5.312447862460868,2,1,0
18,3,0,13,47,36,2,0,13,0.6858087926937659,357,0,1,1,0.30314706301299116,0,0,16.607845308802997,4,1,1
22,3,0,10,62,63,4,5,12,0.6599659392612346,744,0,3,1,0.45206607048966285,2,2,41.67606636586786,4,1,1
11,4,0,5,22,98,17,6,12,1.1487719191973713,488,1,1,1,0.7275782672367654,2,0,33.52212426535783,1,1,1
0,3,0,14,0,231,4,8,22,1.0751558733944853,551,1,2,0,0.134212924722021,2,0,13.651812537945196,5,2,1
0,5,0,8,66,103,2,7,0,0.5115732169109612,499,0,4,0,0.4197603985101719,0,3,11.490022619899097,5,1,1
16,3,0,8,0,265,17,7,12,0.9077276523623791,613,1,1,1,0.25199167941624157,2,3,46.36559537685405,6,3,1
12,3,0,9,66,69,17,8,4,1.115441585614393,683,0,4,1,0.3801725547272233,0,0,64.15488043491563,6,2,1
