wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
75,7,0,243,169,2541,242,1,0,1.1747620358243707,4238,0.9310953077855383,0,0.0,0,2,4,2052,10,0.2580214513244825,0
0,1,0,243,0,2541,242,4,0,1.1296761991193267,0,0.09498016533632593,0,0.8369535199336735,1.0,2,10,2052,6,0.0,0
75,1,19,0,15,0,242,30,68,0.0,0,1.0,6,0.07487645635811446,0.5172693303942102,4,0,0,4,6.8824,0
0,1,0,243,40,0,242,25,0,1.7024826758197227,4238,1.0,6,0.6766018029665251,0.5300968930803074,4,1,2052,0,0.0,0
75,1,19,0,169,2541,242,0,0,1.5877884976812524,0,0.01917028814274968,0,0.3380422797416748,0.23578700481850495,3,13,2052,0,2.0313385989289867,0
75,1,0,0,34,2541,0,27,68,1.1686738399377745,0,0.9474780773689349,0,0.8844221574485404,0.6081802927964016,0,15,2052,50,0.5762948705875293,0
0,7,0,0,169,2541,242,0,68,2.0,4238,0.176101656667957,6,0.14845005685785775,0.7798482467578192,4,10,2052,35,5.0064405268723435,0
0,1,19,0,54,0,242,30,68,0.8200172660065324,4238,0.9554063615825346,6,0.21185744728646305,0.18604446836669247,0,0,0,50,6.059338388684007,0
0,7,19,0,155,0,0,30,0,0.0,0,0.0,6,0.8614792166661966,0.5902927550451202,1,15,2052,50,2.1530645186600945,0
75,7,19,0,28,2541,242,3,0,0.9198567547343408,4238,0.0,0,0.0,0.3652787814177075,2,12,2052,12,5.381735243747099,0
0,7,19,0,0,2541,0,9,68,0.6303199723040123,0,0.0,0,0.5594489027949087,0.5999844085675523,2,10,2052,33,0.5119973449781657,0
0,7,0,243,65,0,242,7,0,0.45684839912166497,0,0.9336410781609826,6,0.7917067941972609,0.6358330239861987,3,2,2052,50,0.0,0
0,1,0,0,161,2541,242,28,0,0.469817759494901,0,0.954323750058822,0,0.40615037747966787,0.5282024903557474,0,1,2052,34,0.0,0
75,7,19,0,33,2541,0,25,0,0.20916687500461012,0,0.8393819857851437,6,0.7018958006609594,1.0,1,14,0,32,6.143238730575179,0
75,1,0,243,29,0,0,8,0,0.9986591480254754,4238,0.7627586901322928,6,0.12507776742494336,0.752088206892885,4,2,0,50,2.558529968476101,0
75,7,19,243,102,2541,0,9,0,0.9620621851888413,0,0.0,6,0.4344432575852859,0.1601254065696473,0,4,2052,18,3.094485349692739,4
0,7,19,0,111,0,0,10,0,0.9622828126644685,4238,0.9184943254048805,0,0.4870976977650304,0.0669764538413478,0,15,2052,13,2.343121199712658,1
0,1,0,0,17,0,242,11,0,0.7032749772882085,4238,0.7947372717635129,6,0.6790957081902677,0.37472762984912,3,3,0,37,3.7030430465721302,3
0,7,19,243,77,2541,242,16,0,1.0937074276280585,0,0.8673335042069792,6,0.7948843114622715,0.19965020983700016,0,15,2052,15,2.226641180814032,2
0,1,0,243,40,2541,0,0,0,1.3018964277451832,4238,0.6112472517996372,0,0.0,0.13240285695893947,1,3,2052,25,0.4874377835794563,1
75,7,19,243,0,0,242,9,0,0.8041856918966981,4238,0.7464852880049861,6,0.8615308070045464,0.17601658301642323,3,5,2052,27,2.2746751221445587,2
0,1,0,243,12,0,0,30,0,1.0062057760598266,4238,0.08146967952823579,0,0.8226993226961755,0.4500352924783048,0,0,0,44,1.5961198405635624,0
75,7,0,0,0,0,242,25,68,0.7103506260671377,0,0.9173749116315735,0,0.8174034365896533,0.7820208505199264,4,0,2052,50,6.8824,0
0,1,19,243,16,0,0,8,0,0.22871584442515647,4238,1.0,0,0.0,0.5460182346427797,1,3,0,6,0.16442695317904657,1
0,1,19,243,46,0,242,1,0,0.8820172129387172,0,0.10134115171606183,0,0.2321220414413911,0.12044420214108144,3,15,2052,9,0.9206346979382377,2
0,7,0,0,28,0,242,2,0,1.0191103306403493,0,0.6493548388535003,6,1.0,0.4140155827429101,0,13,0,9,2.3102088969179064,1
0,1,0,0,15,0,0,5,0,0.8320616154760291,0,0.8644371041343106,0,0.9066569887386143,0.24809601271832404,0,1,0,7,1.695677443385788,3
75,7,0,243,38,0,0,10,68,0.2281971199611436,0,0.05543853812942662,6,0.0,0.514217221999786,2,1,2052,50,1.2922818935726592,2
75,7,19,243,2,0,242,6,0,1.777821588048811,0,0.0,6,0.10622418525854882,1.0,1,4,0,1,2.2965775273995646,0
0,1,19,0,1,0,242,0,0,1.3942539819702717,4238,0.0,6,0.0,0.4073381599766344,0,12,2052,50,1.7545926073592157,0
0,1,0,0,112,0,0,5,0,1.0290210355443294,4238,0.0,6,0.38894088501496665,0.23928759481421769,0,13,0,0,0.24642306363300026,0
0,1,19,0,22,2541,0,13,68,1.1432839435060524,0,0.3602052706054053,6,0.0,0.2069205587033315,0,0,2052,5,1.3763388868648192,0
75,7,19,243,19,2541,0,8,0,0.17002897884716117,0,0.8855567041008676,6,0.9210753076960008,0.6797297396661055,3,15,2052,50,6.8824,0
0,7,0,0,2,0,242,30,0,0.0,4238,0.9081264226949777,0,0.6055763214142263,0.3786844818363674,0,3,2052,9,6.8824,0
0,1,0,0,53,2541,0,11,0,0.8591830610123582,4238,0.9023509313627308,0,0.0,0.5422151209971672,0,2,0,4,2.0010615992382585,0
0,1,19,243,35,2541,0,9,0,0.13014677900676042,4238,0.09899741749984808,6,0.0,0.7284646600312615,3,1,2052,0,6.8824,0
75,1,0,243,11,0,242,10,68,1.6147189443513048,4238,0.8895438896656538,0,0.0,0.12406341237992974,1,4,2052,14,3.7154574512281484,0
75,1,0,0,21,0,0,2,68,0.19290482134013667,4238,0.07214720417337989,0,0.0,0.9137176309647191,4,15,0,50,1.0739612784598986,2
75,1,19,243,169,0,242,5,0,0.0,4238,0.1211290201629665,0,0.1816510337518106,1.0,4,13,0,0,6.8824,0
0,7,0,0,43,2541,0,3,0,0.8092252347535452,0,0.5729596549538731,0,0.699421521159558,0.07157615158794187,1,4,2052,6,3.5328885103061802,0
0,1,19,243,41,2541,242,9,0,0.919174005276004,0,0.0,6,0.10431489308953523,0.2758970076243974,0,1,0,1,1.0089174560591923,2
0,7,0,0,67,0,242,14,0,0.8557987210317922,0,0.641582840024127,6,0.7401982317325804,0.131299806113238,3,0,0,15,3.4995073556600897,0
0,1,0,243,23,2541,0,7,0,1.6872058090552686,4238,1.0,0,0.0,0.7518114914768461,0,15,0,50,1.176382990992892,0
75,1,0,0,114,0,0,28,68,0.8986781548434921,0,0.0,0,0.4413728397568092,0.1116740061755226,2,4,2052,4,2.197895133197453,2
0,1,19,0,11,2541,0,12,0,0.6263990517920547,0,0.9634610960950579,0,0.8899008999253274,0.5434395592980467,0,0,0,1,1.8363045952266426,0
